,created_hr,set,favorite_count,retweet_count,influence_score,user_since,followers_count,listed_count,num_tags,num_media,num_symbols,num_urls,num_user_mentions,influence_interval,isVerified,isRetweeted,isReply,dotw
5313,9,2,0,0,47.325,9,1464,143,0,0,0,1,1,2,0,0,1,3
2755,14,4,1,1,47.275,5,1753,34,2,1,0,0,0,4,0,1,0,2
4016,18,6,21,0,46.7,5,1448,56,0,0,0,0,1,3,0,0,1,2
4426,7,1,1,0,46.625,3,1844,3,0,0,0,0,1,1,0,0,1,3
4822,7,1,0,0,46.6,9,1864,0,0,0,0,1,1,3,0,0,1,3
2034,12,3,0,0,46.400000000000006,3,1847,3,0,0,0,0,1,4,0,0,1,2
2776,14,4,0,0,46.375,5,1753,34,1,0,0,1,0,4,0,0,0,2
2071,12,3,1,0,46.3,7,1468,124,0,0,0,0,1,4,0,0,0,2
5757,12,3,0,0,46.12500000000001,5,1662,61,2,0,0,0,1,0,0,0,1,3
6161,12,3,0,0,46.075,5,1660,61,0,0,0,0,1,3,0,0,1,3
6777,14,4,1,0,46.05,9,1794,12,0,0,0,1,0,2,0,0,0,3
2064,12,3,0,0,46.0,7,1468,124,0,0,0,0,1,4,0,0,0,2
8082,18,6,2,0,45.925000000000004,9,1711,34,0,0,0,0,0,2,0,0,0,3
5038,9,2,0,0,45.775,8,1759,24,0,0,0,1,1,0,0,0,0,3
5167,9,2,0,0,45.775,8,1759,24,0,0,0,1,1,1,0,0,0,3
7640,16,5,0,0,44.900000000000006,7,1796,0,0,0,0,0,0,4,0,0,0,3
7392,16,5,0,0,44.900000000000006,7,1796,0,0,0,0,0,0,2,0,0,0,3
1302,9,2,3,2,44.4,5,1680,4,0,0,0,0,0,4,0,1,0,2
1771,12,3,36,1,43.975,3,1255,16,3,1,0,0,0,2,0,1,0,2
2888,16,5,0,0,43.725,2,1740,3,1,0,0,1,1,0,0,0,1,2
1013,9,2,1,0,43.65,3,1719,5,0,0,0,1,0,2,0,0,0,2
947,9,2,1,0,43.625,3,1718,5,0,0,0,1,1,1,0,0,1,2
5106,10,2,0,0,42.85,6,1552,54,0,0,0,0,0,0,0,0,0,3
5301,9,2,0,0,42.825,6,1551,54,0,0,0,1,0,2,0,0,0,3
199,7,1,0,0,42.775,0,1705,2,0,0,0,1,3,1,0,0,1,2
4088,18,6,0,0,42.62500000000001,0,1702,1,0,0,0,0,1,3,0,0,1,2
2075,12,3,2,0,42.575,4,1550,43,0,0,0,0,2,4,0,0,1,2
4923,7,1,0,0,42.00000000000001,4,1551,43,0,0,0,0,3,4,0,0,1,3
1953,12,3,0,0,42.00000000000001,4,1551,43,0,0,0,0,1,3,0,0,1,2
4347,7,1,0,0,41.975,8,1484,65,2,0,0,0,0,0,0,0,0,3
5024,9,2,0,0,41.975,8,1484,65,2,0,0,0,0,0,0,0,0,3
4765,7,1,0,0,41.975,4,1550,43,0,0,0,0,1,3,0,0,1,3
3794,18,6,0,0,41.975,8,1484,65,1,0,0,1,0,1,0,0,0,2
6845,14,4,7,2,41.375,1,1505,6,0,0,0,1,8,3,0,1,1,3
5101,9,2,0,0,41.35,6,1279,125,0,0,0,0,1,0,0,0,1,3
4950,7,1,2,0,41.050000000000004,5,1450,56,0,0,0,0,1,4,0,0,1,3
6921,14,4,0,0,41.050000000000004,9,1633,3,0,0,0,0,1,3,0,0,1,3
6589,14,4,0,0,41.025000000000006,9,1632,3,0,0,0,0,1,1,0,0,1,3
6612,14,4,0,0,41.025000000000006,9,1632,3,0,0,0,0,1,1,0,0,1,3
2302,14,4,3,0,40.95,4,1596,2,0,0,0,0,0,1,0,0,0,2
3680,18,6,0,0,40.85,9,1511,41,0,0,0,1,1,0,0,0,1,2
7732,16,5,5,2,40.800000000000004,1,1506,6,0,0,0,1,9,4,0,1,1,3
906,9,2,0,0,40.800000000000004,9,1509,41,0,0,0,0,2,1,0,0,1,2
4747,7,1,2,0,40.550000000000004,9,1352,82,0,0,0,0,2,3,0,0,1,3
8320,18,6,0,0,40.425000000000004,5,1449,56,0,0,0,0,1,3,0,0,1,3
4342,7,1,0,0,40.425000000000004,5,1449,56,0,0,0,0,1,0,0,0,1,3
4779,7,1,1,0,40.25,9,1352,82,0,0,0,1,7,3,0,0,1,3
6659,14,4,0,0,40.2,8,1602,2,0,0,0,0,0,2,0,0,0,3
6100,12,3,5,1,40.175000000000004,1,1505,6,0,0,0,1,8,3,0,1,1,3
7611,16,5,4,1,39.875,1,1505,6,0,0,0,1,9,3,0,1,1,3
3031,16,5,4,1,39.825,1,1503,6,0,0,0,1,8,1,0,1,1,2
5605,9,2,0,0,39.62500000000001,9,1462,41,0,0,0,0,0,4,0,0,0,3
7054,14,4,0,0,39.575,9,1565,6,0,0,0,1,0,4,0,0,0,3
3523,16,5,4,0,39.22500000000001,1,1503,6,0,0,0,1,8,4,0,0,1,2
2592,14,4,2,1,39.22500000000001,1,1503,6,0,0,0,0,1,3,0,1,1,2
3369,16,5,4,0,39.22500000000001,1,1503,6,0,0,0,1,8,3,0,0,1,2
4202,18,6,4,0,39.20000000000001,1,1502,6,0,0,0,1,8,4,0,0,1,2
3178,16,5,4,0,39.0,3,1476,12,0,0,0,0,2,2,0,0,1,2
4123,18,6,3,0,38.925000000000004,1,1503,6,0,0,0,1,8,3,0,0,1,2
3039,16,5,3,0,38.925000000000004,1,1503,6,0,0,0,1,8,1,0,0,1,2
7769,16,5,2,0,38.7,1,1506,6,0,0,0,1,8,4,0,0,1,3
7798,18,6,0,0,38.675000000000004,9,1463,28,0,0,0,0,1,0,0,0,0,3
7919,18,6,2,0,38.675000000000004,1,1505,6,0,0,0,1,8,1,0,0,1,3
2841,14,4,0,0,38.6,7,1529,5,0,0,0,0,3,4,0,0,1,2
6382,14,4,0,0,38.6,7,1529,5,0,0,0,0,0,0,0,0,0,3
1311,9,2,1,0,37.85,9,1394,36,0,0,0,1,0,4,0,0,0,2
2301,14,4,2,0,37.75,5,1390,32,0,0,0,0,0,1,0,0,0,2
4108,18,6,0,0,37.725,9,1497,4,0,0,0,1,0,3,0,0,0,2
6633,14,4,0,0,37.550000000000004,9,1394,36,0,0,0,0,3,1,0,0,1,3
6063,12,3,0,0,37.550000000000004,9,1394,36,0,0,0,0,2,2,0,0,1,3
5662,10,2,1,0,37.5,7,1479,3,0,0,0,0,1,4,0,0,1,3
7143,16,5,0,0,37.15,5,1390,32,0,0,0,0,0,0,0,0,0,3
3743,18,6,4,1,36.85,8,1231,57,0,0,0,0,4,1,0,1,1,2
6629,14,4,3,0,36.575,9,902,175,0,0,0,0,1,1,0,0,1,3
8039,18,6,0,0,35.75,8,1424,2,0,0,0,0,0,1,0,0,0,3
4617,7,1,2,0,35.7,8,1233,57,0,0,0,0,1,2,0,0,1,3
4576,7,1,1,0,35.400000000000006,8,1233,57,0,0,0,0,1,2,0,0,1,3
4606,7,1,1,0,35.400000000000006,8,1233,57,0,0,0,1,0,2,0,0,0,3
8265,18,6,1,0,35.25,8,1230,56,0,1,0,0,0,3,0,0,0,3
4874,7,1,0,0,35.1,8,1233,57,0,0,0,0,1,4,0,0,1,3
736,9,2,0,0,35.075,9,1271,44,1,0,0,1,0,0,0,0,0,2
4440,7,1,0,0,35.075,8,1232,57,0,0,0,0,2,1,0,0,1,3
5037,9,2,0,0,35.075,8,1232,57,0,0,0,0,1,0,0,0,1,3
3878,18,6,0,0,35.050000000000004,7,1372,10,0,0,0,0,0,2,0,0,0,2
4182,18,6,0,0,35.025,7,1371,10,0,0,0,0,1,4,0,0,1,2
5956,12,3,4,1,35.0,6,1295,11,0,0,0,0,0,2,0,1,0,3
607,7,1,2,0,34.825,0,1369,0,0,0,0,1,0,4,0,0,0,2
7295,16,5,0,0,34.824999999999996,7,1381,4,0,0,0,0,0,1,0,0,0,3
5095,9,2,0,0,34.824999999999996,7,1381,4,0,0,0,0,0,0,0,0,0,3
5514,9,2,0,0,34.824999999999996,7,1381,4,0,0,0,0,0,3,0,0,0,3
5618,9,2,0,0,34.824999999999996,7,1381,4,0,0,0,0,0,4,0,0,0,3
4956,7,1,0,0,34.75,0,1390,0,0,0,0,1,0,4,0,0,0,3
8151,18,6,0,0,34.6,3,1345,13,0,0,0,0,1,2,0,0,1,3
4985,9,2,0,0,34.35,0,1374,0,1,0,0,0,0,0,0,0,0,3
1867,12,3,0,0,34.225,0,1369,0,0,0,0,1,1,2,0,0,0,2
458,7,1,0,0,34.2,0,1368,0,0,0,0,1,0,3,0,0,0,2
655,7,1,12,3,34.175,7,1130,7,0,0,0,0,0,4,0,1,0,2
3300,16,5,0,0,34.00000000000001,2,1357,1,0,0,0,0,1,3,0,0,1,2
3028,16,5,0,0,34.00000000000001,2,1357,1,0,0,0,0,1,1,0,0,1,2
8279,18,6,0,0,33.75,8,1344,2,0,0,0,0,0,3,0,0,0,3
5169,9,2,0,0,33.2,6,1295,11,0,0,0,0,0,1,0,0,0,3
6162,12,3,0,0,33.2,6,1295,11,0,0,0,0,0,3,0,0,0,3
3163,16,5,0,0,32.975,5,1193,42,0,0,0,1,0,2,0,0,0,2
8017,18,6,2,0,32.85,6,1257,11,0,0,0,1,0,1,0,0,0,3
4677,7,1,2,0,32.85,2,1194,32,0,0,0,0,1,2,0,0,1,3
5085,9,2,0,0,32.775,4,1296,5,0,0,0,0,1,0,0,0,1,3
4329,7,1,0,0,32.75,4,1295,5,0,0,0,0,1,0,0,0,1,3
5442,9,2,2,0,32.725,8,1285,0,0,0,0,0,1,3,0,0,1,3
7114,16,5,0,0,32.2,5,1270,6,0,0,0,0,1,0,0,0,1,3
4795,7,1,8,0,32.2,4,1189,1,0,0,0,1,0,3,0,0,0,3
1956,12,3,0,0,31.6,2,1165,33,0,0,0,1,0,3,0,0,0,2
3998,18,6,4,0,31.575,1,1212,1,1,0,0,1,0,3,0,0,0,2
2849,14,4,4,0,31.375,9,1027,60,0,0,0,0,1,4,0,0,1,2
8325,18,6,3,0,30.55,9,1081,35,0,0,0,1,1,3,0,0,0,3
5386,10,2,0,0,30.475,8,1069,50,1,0,0,0,0,2,0,0,0,3
6532,14,4,0,0,30.35,9,1034,60,0,0,0,1,3,1,0,0,1,3
6943,14,4,0,0,30.35,9,1034,60,0,0,0,1,3,4,0,0,1,3
6550,14,4,0,0,30.35,9,1034,60,0,0,0,1,3,1,0,0,1,3
2273,14,4,0,0,30.200000000000003,9,1028,60,0,0,0,0,3,0,0,0,1,2
932,9,2,8,0,30.175,7,1102,3,0,0,0,1,0,1,0,0,0,2
2398,14,4,4,0,30.025,5,1150,1,0,0,0,1,0,1,0,0,0,2
6010,12,3,1,0,30.000000000000004,9,1173,5,0,0,0,1,0,2,0,0,0,3
6886,14,4,0,0,29.900000000000002,8,1142,18,0,0,0,0,1,3,0,0,0,3
2924,16,5,0,0,29.900000000000002,7,1187,3,0,0,0,1,0,0,0,0,0,2
694,7,1,1,0,29.75,1,1175,1,0,0,0,1,0,4,0,0,0,2
3187,16,5,0,0,29.650000000000002,6,1168,6,0,0,0,0,0,2,0,0,0,2
2946,16,5,0,0,29.425,8,1162,5,0,0,0,0,0,0,0,0,0,2
2490,14,4,0,0,29.375000000000004,5,1163,4,0,0,0,0,0,2,0,0,0,2
2715,14,4,1,0,29.1,2,1152,0,0,0,0,0,1,3,0,0,1,2
2939,16,5,0,0,29.1,8,1122,14,0,0,0,1,0,0,0,0,0,2
537,7,1,1,0,29.075,7,1130,7,0,0,0,1,0,3,0,0,0,2
3413,16,5,2,0,28.925000000000004,8,1109,8,9,0,0,1,0,3,0,0,0,2
2803,14,4,0,0,28.875,5,1152,1,0,0,0,0,1,4,0,0,1,2
5925,12,3,3,0,28.349999999999998,6,1095,1,0,0,0,1,0,1,0,0,0,3
2372,14,4,1,0,28.250000000000004,6,1106,4,0,0,0,1,0,1,0,0,0,2
1684,12,3,0,0,28.225,10,976,51,0,0,0,1,0,1,0,0,0,2
3044,16,5,0,0,28.225,5,1081,16,1,0,0,0,1,1,0,0,1,2
2081,12,3,21,1,28.224999999999998,4,850,1,0,0,0,0,0,4,0,1,0,2
2742,14,4,2,0,28.125000000000004,5,969,44,0,0,0,0,3,4,0,0,1,2
2911,16,5,0,0,27.975,7,1107,4,0,0,0,0,0,0,0,0,0,2
2790,14,4,2,3,27.925,7,1021,0,0,0,0,1,0,4,0,1,0,2
7602,16,5,5,0,27.925,7,1021,12,0,0,0,1,0,3,0,0,0,3
4452,7,1,0,1,27.775000000000002,10,880,69,0,0,0,1,2,1,0,1,0,3
4224,18,6,2,0,27.650000000000006,7,1058,8,0,0,0,1,4,4,0,0,1,2
4367,7,1,0,0,27.65,4,1100,2,0,0,0,0,0,0,0,0,0,3
4422,7,1,0,1,27.500000000000004,9,1037,13,0,0,0,0,1,1,0,1,1,3
2546,14,4,6,0,27.475,0,1015,4,1,0,0,1,2,2,0,0,1,2
3668,18,6,0,0,27.45,7,807,97,0,0,0,1,1,0,0,0,1,2
3004,16,5,0,0,27.325,7,1087,2,0,0,0,0,0,0,0,0,0,2
6470,14,4,0,0,27.3,5,1086,2,0,0,0,0,1,0,0,0,0,3
8390,18,6,9,1,27.250000000000004,2,928,10,0,1,0,0,0,4,0,1,0,3
896,9,2,0,0,27.200000000000003,9,968,40,0,0,0,1,0,1,0,0,0,2
8170,18,6,1,1,27.15,6,1047,1,0,0,0,0,0,2,0,1,1,3
2345,14,4,1,0,27.100000000000005,10,1063,3,0,1,0,0,1,1,0,0,1,2
2510,14,4,3,0,27.025,7,1000,15,0,0,0,1,8,2,0,0,1,2
8230,18,6,0,1,26.950000000000003,7,1009,15,0,0,0,1,2,3,0,1,1,3
2136,12,3,2,1,26.85,0,1014,4,0,0,0,1,4,4,0,1,1,2
1815,12,3,2,0,26.725,7,1000,15,0,0,0,1,8,2,0,0,1,2
6107,12,3,1,1,26.650000000000002,0,1018,4,0,0,0,1,3,3,0,1,1,3
7208,16,5,0,0,26.6,7,1043,7,0,0,0,0,1,0,0,0,1,3
7662,16,5,1,0,26.6,9,1052,0,0,0,0,0,1,4,0,0,1,3
614,7,1,1,0,26.575000000000003,9,1051,0,0,0,0,1,3,4,0,0,1,2
925,9,2,3,0,26.525000000000002,0,1013,4,0,0,0,1,9,1,0,0,1,2
7477,16,5,0,0,26.425,7,1021,12,0,0,0,1,1,2,0,0,1,3
538,7,1,0,0,26.375,7,1019,12,0,0,0,1,0,3,0,0,0,2
7359,16,5,0,0,26.375,9,1007,16,1,0,0,1,0,2,0,0,0,3
7204,16,5,0,0,26.325000000000003,7,1008,15,0,1,0,0,1,0,0,0,1,3
3566,16,5,2,0,26.325000000000003,0,1017,4,0,0,0,1,3,4,0,0,1,2
4220,18,6,0,0,26.3,9,1052,0,0,0,0,0,2,4,0,0,1,2
7082,16,5,0,0,26.3,9,1052,0,0,0,0,0,1,0,0,0,1,3
7089,16,5,0,0,26.3,9,1052,0,0,0,0,0,1,0,0,0,1,3
4061,18,6,0,0,26.3,9,1052,0,0,0,0,0,3,3,0,0,1,2
3626,18,6,0,0,26.275000000000002,9,1051,0,0,0,0,1,3,0,0,0,1,2
1971,12,3,2,0,26.250000000000004,0,1014,4,0,0,0,1,4,3,0,0,1,2
5846,12,3,0,0,26.250000000000004,9,966,28,0,0,0,1,1,1,0,0,1,3
6,7,1,0,0,26.25,9,1050,0,0,0,0,1,1,0,0,0,1,2
4840,7,1,11,1,26.2,6,874,6,0,1,0,0,1,4,0,1,1,3
2167,14,4,0,0,26.125,7,1000,15,0,0,0,1,0,0,0,0,0,2
4984,9,2,0,0,26.125,7,1000,15,0,0,0,1,8,0,0,0,1,3
4388,7,1,0,0,26.125,7,1000,15,0,1,0,0,1,0,0,0,1,3
3057,16,5,1,0,25.975,0,1015,4,0,0,0,1,4,1,0,0,1,2
7104,16,5,0,0,25.975,9,1003,12,0,0,0,1,2,0,0,0,1,3
1407,9,2,16,1,25.975,4,799,8,0,1,0,0,0,4,0,1,0,2
3218,16,5,1,0,25.950000000000003,0,1014,4,0,0,0,1,1,2,0,0,1,2
7228,16,5,4,1,25.875,7,945,6,1,0,0,1,0,1,0,1,0,3
4211,18,6,0,0,25.825000000000003,7,1018,5,0,0,0,1,0,4,0,0,0,2
6757,14,4,1,0,25.8,4,1017,1,0,0,0,0,1,2,0,0,1,3
2478,14,4,0,0,25.750000000000004,7,1003,9,1,0,0,0,1,2,0,0,0,2
5748,12,3,0,0,25.725,7,948,27,2,0,0,1,1,0,0,0,0,3
6027,12,3,1,0,25.700000000000003,6,998,6,0,0,0,1,0,2,0,0,0,3
2958,16,5,0,0,25.625000000000004,0,1013,4,0,0,0,0,1,0,0,0,1,2
7800,18,6,0,0,25.625,7,974,17,0,0,0,0,0,0,0,0,0,3
5639,9,2,1,1,25.549999999999997,2,905,27,0,0,0,1,1,4,0,1,1,3
6344,12,3,0,0,25.5,6,1002,6,0,0,0,1,0,4,0,0,0,3
1783,12,3,5,0,25.5,2,930,10,0,0,0,1,0,2,0,0,0,2
6320,12,3,0,0,25.5,6,1002,6,0,0,0,1,0,4,0,0,0,3
6187,12,3,0,0,25.475,6,1001,6,0,0,0,1,0,3,0,0,0,3
6440,14,4,0,0,25.375,6,997,6,0,0,0,0,0,0,0,0,0,3
1895,12,3,0,0,24.975,8,987,4,0,0,0,0,0,3,0,0,0,2
5171,9,2,1,0,24.95,2,905,27,0,0,0,1,2,1,0,0,1,3
396,7,1,0,0,24.8,6,974,6,0,0,0,1,0,2,0,0,0,2
5833,12,3,3,0,24.724999999999998,1,950,1,0,0,0,1,0,1,0,0,0,3
6338,12,3,2,0,24.550000000000004,2,928,10,0,0,0,0,0,4,0,0,0,3
7922,18,6,1,0,24.525000000000002,7,930,13,0,0,0,0,4,1,0,0,1,3
7248,16,5,1,0,24.375,7,945,6,0,0,0,0,1,1,0,0,1,3
8092,18,6,1,0,24.275000000000002,7,935,8,0,0,0,0,0,2,0,0,0,3
7693,16,5,1,0,24.250000000000004,2,928,10,0,0,0,0,0,4,0,0,1,3
7564,16,5,1,0,24.250000000000004,2,928,10,0,0,0,0,1,3,0,0,1,3
8113,18,6,0,0,24.225,7,930,13,0,0,0,0,4,2,0,0,1,3
7277,16,5,1,0,24.225,2,927,10,0,0,0,0,0,1,0,0,1,3
7941,18,6,0,0,24.225,7,930,13,0,0,0,0,4,1,0,0,1,3
1149,9,2,0,0,24.150000000000002,9,948,6,0,0,0,0,1,2,0,0,1,2
6367,12,3,1,0,24.125,1,950,1,0,0,0,1,0,4,0,0,0,3
7419,16,5,0,0,24.125,10,869,32,1,0,0,0,1,2,0,0,1,3
7829,18,6,0,0,24.125,7,959,2,0,0,0,0,0,0,0,0,0,3
6261,12,3,1,0,24.125,1,950,1,0,0,0,1,0,4,0,0,0,3
4086,18,6,0,0,23.975,2,929,10,0,0,0,0,1,3,0,0,1,2
3997,18,6,0,0,23.975,7,935,8,0,0,0,0,0,3,0,0,0,2
5905,12,3,0,0,23.950000000000003,2,928,10,0,1,0,0,0,1,0,0,0,3
7824,18,6,0,0,23.925,2,927,10,0,0,0,0,1,0,0,0,1,3
434,7,1,1,0,23.925,9,807,46,0,1,0,0,0,2,0,0,0,2
7447,16,5,2,0,23.825000000000003,1,911,6,2,0,0,0,1,2,0,0,1,3
7179,16,5,0,0,23.6,9,938,2,0,0,0,0,0,0,0,0,0,3
229,7,1,1,0,23.6,1,914,6,0,0,0,0,1,1,0,0,1,2
5292,9,2,0,0,23.6,9,938,2,0,0,0,1,0,2,0,0,0,3
7289,16,5,0,0,23.6,9,938,2,0,0,0,1,0,1,0,0,0,3
7439,16,5,0,0,23.575,9,937,2,0,0,0,1,0,2,0,0,0,3
4541,7,1,1,0,23.525000000000002,1,911,6,0,0,0,1,1,1,0,0,1,3
7598,16,5,1,0,23.5,1,910,6,0,0,0,0,1,3,0,0,1,3
7558,16,5,1,0,23.5,1,910,6,0,0,0,0,1,3,0,0,1,3
3404,16,5,2,0,23.475,8,849,22,0,0,0,1,0,3,0,0,0,2
6994,14,4,0,0,23.450000000000003,7,818,40,0,0,0,1,1,4,0,0,0,3
7396,16,5,0,0,23.375000000000004,11,803,44,0,0,0,1,1,2,0,0,0,3
5283,9,2,0,0,23.375000000000004,11,803,44,0,0,0,1,0,2,0,0,0,3
1326,9,2,2,1,23.35,2,886,0,1,1,0,0,0,4,0,1,0,2
620,7,1,0,0,23.275000000000002,1,913,6,0,0,0,0,1,4,0,0,1,2
385,7,1,0,0,23.275000000000002,1,913,6,0,0,0,1,8,2,0,0,1,2
4438,7,1,0,0,23.225,1,911,6,0,0,0,0,1,1,0,0,1,3
7095,16,5,0,0,23.225,1,911,6,0,0,0,0,2,0,0,0,1,3
4281,7,1,0,0,23.225,1,911,6,0,0,0,0,2,0,0,0,1,3
4652,7,1,0,0,23.225,1,911,6,0,0,0,1,1,2,0,0,1,3
60,7,1,0,0,23.200000000000003,9,736,64,0,0,0,1,1,0,0,0,1,2
7397,16,5,3,1,23.150000000000002,8,836,10,0,0,0,0,0,2,0,1,0,3
4091,18,6,2,1,23.099999999999998,7,855,7,0,0,0,1,0,3,0,1,0,2
1279,9,2,1,0,22.975,6,892,5,0,0,0,1,0,3,0,0,0,2
4719,7,1,1,1,22.925,9,821,20,0,0,0,1,0,3,0,1,0,3
3021,16,5,3,1,22.925,7,815,14,0,0,0,0,0,1,0,1,0,2
178,7,1,0,0,22.85,8,911,1,0,0,0,0,0,1,0,0,0,2
5509,9,2,5,4,22.85,9,749,3,0,1,0,0,0,3,0,1,0,3
848,9,2,0,0,22.8,9,810,34,0,0,0,1,1,0,0,0,1,2
7632,16,5,2,0,22.575000000000003,7,873,2,0,0,0,1,0,3,0,0,0,3
4928,7,1,1,0,22.325000000000003,9,821,20,0,0,0,1,0,4,0,0,0,3
7403,16,5,0,0,22.3,7,712,60,1,0,0,0,0,2,0,0,0,3
8439,18,6,5,0,22.224999999999998,10,748,27,0,0,0,0,0,4,0,0,1,3
1066,9,2,0,0,22.200000000000003,2,888,0,0,0,0,1,1,2,0,0,1,2
1104,9,2,1,1,22.15,5,832,6,0,0,0,1,0,2,0,1,0,2
6656,14,4,0,0,22.025000000000002,9,821,20,0,0,0,0,0,2,0,0,0,3
6839,14,4,0,0,22.025000000000002,9,821,20,0,0,0,1,0,3,0,0,0,3
7387,16,5,0,0,22.0,7,844,12,0,1,0,0,1,2,0,0,1,3
4569,7,1,0,0,22.0,9,820,20,0,0,0,0,0,2,0,0,0,3
7490,16,5,0,0,21.975,8,867,4,0,0,0,0,3,2,0,0,1,3
4215,18,6,0,0,21.9,7,855,7,0,0,0,0,0,4,0,0,0,2
6279,12,3,0,0,21.875,9,827,16,0,0,0,0,1,4,0,0,1,3
1876,12,3,0,0,21.450000000000003,9,846,4,0,0,0,0,1,3,0,0,1,2
6271,12,3,1,0,21.400000000000002,9,817,9,0,0,0,0,2,4,0,0,1,3
7398,16,5,0,0,21.375000000000004,7,783,24,2,1,0,0,0,2,0,0,0,3
2913,16,5,0,0,21.3,5,852,0,0,0,0,0,3,0,0,0,1,2
6329,12,3,1,0,21.275000000000002,6,731,36,0,0,0,1,2,4,0,0,1,3
8432,18,6,5,11,21.275,0,461,22,0,0,0,0,0,4,0,1,0,3
6388,14,4,0,0,21.125,8,782,21,0,0,0,1,0,0,0,0,0,3
6585,14,4,0,0,21.125,8,782,21,0,0,0,1,0,1,0,0,0,3
4831,7,1,1,0,21.125,8,725,36,0,0,0,0,2,3,0,0,1,3
6512,14,4,0,0,21.125,8,782,21,0,0,0,1,3,0,0,0,1,3
8107,18,6,0,0,21.125,5,809,12,0,0,0,1,0,2,0,0,0,3
6609,14,4,0,0,21.125,8,782,21,0,0,0,1,1,1,0,0,1,3
2831,14,4,0,0,21.1,9,811,11,0,0,0,1,1,4,0,0,0,2
4650,7,1,1,0,21.1,9,715,39,0,1,0,0,1,2,0,0,1,3
2609,14,4,0,0,21.075,9,810,11,1,0,0,1,1,3,0,0,0,2
6651,14,4,4,0,21.0,9,738,18,0,0,0,0,2,1,0,0,1,3
8029,18,6,1,0,20.950000000000003,7,817,3,0,0,0,1,1,1,0,0,1,3
8464,18,6,1,0,20.950000000000003,7,817,3,0,0,0,0,1,4,0,0,1,3
