,created_hr,set,favorite_count,retweet_count,influence_score,user_since,followers_count,listed_count,num_tags,num_media,num_symbols,num_urls,num_user_mentions,influence_interval,isVerified,isRetweeted,isReply,dotw
3870,18,6,0,0,9.925,1,391,2,0,0,0,0,0,2,0,0,0,2
4011,18,6,0,0,9.925,1,391,2,0,0,0,0,0,3,0,0,1,2
3896,18,6,2,1,9.924999999999999,4,316,11,2,0,0,1,2,2,0,1,0,2
5634,9,2,3,0,9.9,6,354,2,0,0,0,0,0,4,0,0,0,3
8118,18,6,0,0,9.875,6,395,0,0,0,0,0,1,2,0,0,1,3
7866,18,6,0,0,9.850000000000001,6,394,0,0,0,0,0,1,0,0,0,1,3
1698,12,3,0,0,9.8,6,392,0,0,0,0,0,0,1,0,0,0,2
2427,14,4,0,0,9.725000000000001,10,338,17,0,0,0,1,0,1,0,0,0,2
662,7,1,0,0,9.674999999999999,2,339,16,0,0,0,1,0,4,0,0,1,2
452,7,1,0,0,9.674999999999999,2,339,16,0,0,0,1,0,3,0,0,1,2
7052,14,4,0,0,9.600000000000001,7,384,0,0,0,0,0,1,4,0,0,0,3
6541,14,4,2,0,9.6,9,330,10,0,0,0,0,0,1,0,0,0,3
4070,18,6,1,0,9.6,7,369,1,0,0,0,0,2,3,0,0,1,2
7390,16,5,0,0,9.575000000000001,7,371,4,0,0,0,0,1,2,0,0,1,3
256,7,1,0,0,9.450000000000001,6,378,0,0,0,0,1,1,1,0,0,1,2
6789,14,4,0,0,9.425,3,368,3,0,0,0,0,1,2,0,0,1,3
8239,18,6,2,0,9.424999999999999,7,344,3,0,0,0,0,2,3,0,0,1,3
226,7,1,0,1,9.375,6,342,3,0,0,0,0,1,1,0,1,1,2
549,7,1,2,1,9.35,8,317,3,0,0,0,1,8,3,0,1,1,2
7740,16,5,0,0,9.325000000000001,7,331,14,0,0,0,0,1,4,0,0,1,3
1574,12,3,0,0,9.325000000000001,6,373,0,0,0,0,0,0,0,0,0,0,2
2706,14,4,1,0,9.3,6,306,18,0,0,0,0,1,3,0,0,1,2
2697,14,4,1,0,9.3,6,306,18,0,1,0,0,1,3,0,0,1,2
1695,12,3,0,0,9.299999999999999,8,339,11,0,0,0,0,1,1,0,0,1,2
246,7,1,1,0,9.275,7,350,3,0,0,0,0,2,1,0,0,1,2
364,7,1,2,1,9.275,8,314,3,0,0,0,1,8,2,0,1,1,2
1994,12,3,0,0,9.25,9,316,18,0,1,0,0,1,3,0,0,0,2
7283,16,5,0,0,9.225000000000001,8,186,61,2,0,0,0,0,1,0,0,0,3
5899,12,3,0,0,9.225000000000001,8,186,61,2,0,0,1,0,1,0,0,0,3
1230,9,2,0,0,9.225000000000001,8,186,61,2,0,0,1,0,3,0,0,0,2
8315,18,6,9,5,9.225,2,141,0,0,0,0,1,0,3,0,1,0,3
6101,12,3,0,0,9.175,9,337,10,0,0,0,1,0,3,0,0,0,3
7654,16,5,0,0,9.174999999999999,6,364,1,0,0,0,0,1,4,0,0,1,3
3446,16,5,0,0,9.15,10,351,5,0,0,0,1,3,4,0,0,1,2
3176,16,5,0,0,9.15,10,351,5,0,0,0,1,3,2,0,0,1,2
3207,16,5,0,0,9.15,10,351,5,0,0,0,1,2,2,0,0,1,2
6356,12,3,7,0,9.15,7,282,0,0,1,0,0,0,4,0,0,0,3
5774,12,3,0,0,9.1,7,355,3,0,0,0,1,4,0,0,0,1,3
4866,7,1,0,0,9.1,7,340,8,0,0,0,1,0,4,0,0,0,3
4258,18,6,0,0,9.075000000000001,4,348,5,0,0,0,0,1,4,0,0,1,2
667,7,1,1,1,9.05,8,317,3,0,0,0,1,9,4,0,1,1,2
1333,9,2,0,0,9.025,9,238,41,0,0,0,1,0,4,0,0,0,2
1888,12,3,0,0,9.025,9,238,41,2,0,0,0,0,3,0,0,0,2
637,7,1,0,0,9.025,2,283,26,0,0,0,1,0,4,0,0,0,2
2284,14,4,0,0,9.0,6,306,18,1,0,0,0,1,0,0,0,1,2
2252,14,4,0,0,9.0,6,306,18,0,0,0,0,1,0,0,0,1,2
3145,16,5,0,0,8.975,1,359,0,0,0,0,0,1,1,0,0,1,2
2956,16,5,0,0,8.950000000000001,9,352,2,0,0,0,0,0,0,0,0,0,2
2786,14,4,0,0,8.950000000000001,9,337,7,0,0,0,0,1,4,0,0,1,2
2218,14,4,0,0,8.950000000000001,9,337,7,0,0,0,0,2,0,0,0,1,2
7610,16,5,0,0,8.950000000000001,9,337,7,0,0,0,0,1,3,0,0,1,3
306,7,1,0,0,8.950000000000001,9,352,2,0,0,0,0,1,2,0,0,1,2
3085,16,5,0,0,8.925,7,345,4,0,0,0,1,2,1,0,0,1,2
2923,16,5,0,0,8.925,7,345,4,0,0,0,1,2,0,0,0,1,2
1915,12,3,0,0,8.9,7,356,0,0,0,0,0,2,3,0,0,1,2
2113,12,3,0,0,8.9,7,356,0,0,0,0,0,2,4,0,0,1,2
2468,14,4,1,0,8.9,2,344,0,0,0,0,1,0,2,0,0,0,2
1739,12,3,0,0,8.9,7,356,0,0,0,0,0,2,2,0,0,1,2
2637,14,4,1,0,8.875000000000002,6,328,5,0,0,0,1,0,3,0,0,0,2
7190,16,5,0,0,8.875,3,352,1,0,0,0,1,1,0,0,0,1,3
1516,12,3,0,0,8.875,7,355,0,0,0,0,0,2,0,0,0,1,2
6730,14,4,0,0,8.8,8,316,12,0,0,0,1,0,2,0,0,0,3
4463,7,1,0,0,8.8,7,340,4,0,0,0,0,0,1,0,0,0,3
2387,14,4,0,0,8.775,1,333,6,0,1,0,0,0,1,0,0,0,2
3114,16,5,0,0,8.700000000000001,4,342,2,0,0,0,0,4,1,0,0,1,2
6195,12,3,3,0,8.6,5,308,0,0,0,0,0,0,3,0,0,0,3
6563,14,4,10,3,8.6,0,146,2,0,0,0,1,0,1,0,1,0,3
7307,16,5,1,0,8.55,7,327,1,2,0,0,0,0,1,0,0,0,3
7895,18,6,0,0,8.525,7,326,5,0,0,0,0,0,0,0,0,0,3
1834,12,3,0,0,8.5,5,340,0,0,0,0,0,0,2,0,0,0,2
2605,14,4,1,0,8.475,7,300,9,0,0,0,1,2,3,0,0,1,2
1499,12,3,0,0,8.450000000000001,7,302,12,1,0,0,1,2,0,0,0,0,2
621,7,1,1,0,8.450000000000001,8,317,3,0,0,0,1,9,4,0,0,1,2
4419,7,1,3,0,8.45,4,284,6,0,0,0,0,0,1,0,0,0,3
8283,18,6,1,0,8.425,9,307,6,0,0,0,0,5,3,0,0,1,3
6444,14,4,0,0,8.425,8,301,12,2,0,0,1,0,0,0,0,0,3
429,7,1,1,0,8.375,8,314,3,0,0,0,1,9,2,0,0,1,2
165,7,1,1,0,8.35,8,313,3,0,0,0,1,9,1,0,0,1,2
8396,18,6,2,0,8.275,2,262,15,0,0,0,0,1,4,0,0,1,3
3466,16,5,0,0,8.175,7,300,9,0,0,0,1,3,4,0,0,1,2
2615,14,4,0,0,8.175,7,300,9,0,0,0,0,4,3,0,0,1,2
2912,16,5,0,0,8.175,6,327,0,0,0,0,1,0,0,0,0,0,2
1270,9,2,0,0,8.15,8,317,3,0,0,0,1,9,3,0,0,1,2
1067,9,2,0,0,8.15,8,317,3,0,0,0,1,9,2,0,0,1,2
8345,18,6,0,0,8.15,8,323,1,0,0,0,1,0,4,0,0,0,3
2235,14,4,0,0,8.100000000000001,8,294,10,0,0,0,0,0,0,0,0,0,2
3636,18,6,0,0,8.05,3,298,8,0,0,0,0,2,0,0,0,1,2
7628,16,5,0,0,8.05,5,316,2,0,0,0,0,1,3,0,0,1,3
7637,16,5,1,0,8.05,6,310,0,0,0,0,0,1,4,0,0,1,3
204,7,1,0,0,8.05,8,313,3,0,0,0,1,9,1,0,0,1,2
6432,14,4,0,0,7.95,9,303,5,0,0,0,0,1,0,0,0,1,3
1404,9,2,1,0,7.95,2,261,15,0,0,0,0,1,4,0,0,1,2
4159,18,6,0,0,7.925000000000001,3,311,2,1,0,0,1,1,4,0,0,0,2
7227,16,5,10,1,7.85,7,161,3,0,0,0,1,1,1,0,1,0,3
3452,16,5,4,0,7.775000000000001,4,257,2,0,0,0,0,0,4,0,0,0,2
5860,12,3,2,0,7.775,7,287,0,0,0,0,1,0,1,0,0,0,3
4376,7,1,0,0,7.7250000000000005,10,291,6,5,0,0,1,0,0,0,0,0,3
5138,9,2,4,0,7.675000000000001,3,259,0,0,0,0,1,1,1,0,0,0,3
3135,16,5,0,0,7.675000000000001,2,307,0,0,1,0,0,2,1,0,0,0,2
6724,14,4,0,0,7.65,8,306,0,0,0,0,0,0,2,0,0,0,3
5658,9,2,0,0,7.625,2,305,0,0,0,0,1,8,4,0,0,1,3
8214,18,6,7,0,7.575,1,216,1,0,0,0,1,0,3,0,0,0,3
6152,12,3,0,0,7.550000000000001,4,251,17,0,0,0,0,1,3,0,0,1,3
5647,9,2,0,0,7.525,1,298,1,0,0,0,0,1,4,0,0,1,3
3967,18,6,1,0,7.4750000000000005,1,284,1,0,0,0,0,1,2,0,0,1,2
2177,14,4,0,0,7.4750000000000005,6,299,0,0,0,0,0,1,0,0,0,1,2
5019,9,2,0,0,7.425000000000001,8,249,16,0,0,0,1,0,0,0,0,0,3
2674,14,4,3,0,7.425,5,258,1,0,0,0,0,2,3,0,0,1,2
4254,18,6,0,0,7.4,5,278,6,0,0,0,0,1,4,0,0,0,2
1713,12,3,0,0,7.4,10,278,6,0,0,0,0,2,1,0,0,1,2
4686,7,1,2,0,7.375,6,271,0,0,0,0,0,0,2,0,0,0,3
5715,12,3,0,0,7.375,7,295,0,0,0,0,1,3,0,0,0,1,3
5492,9,2,4,0,7.3500000000000005,2,246,0,0,0,0,0,0,3,0,0,0,3
4688,7,1,0,0,7.2250000000000005,2,289,0,0,0,0,1,0,2,0,0,0,3
412,7,1,0,0,7.2250000000000005,3,271,6,0,0,0,1,1,2,0,0,0,2
138,7,1,0,0,7.2,3,270,6,0,0,0,0,0,0,0,0,0,2
7078,16,5,0,0,7.15,1,283,1,0,0,0,1,1,0,0,0,1,3
1599,12,3,3,0,7.125,8,228,7,0,0,0,0,0,1,0,0,0,2
430,7,1,1,0,7.1000000000000005,7,257,5,0,0,0,1,1,2,0,0,0,2
8289,18,6,1,0,7.075,0,268,1,0,0,0,0,0,3,0,0,0,3
8453,18,6,3,1,7.075,9,211,4,1,0,0,1,0,4,0,1,0,3
7163,16,5,0,0,7.075,8,274,3,0,0,0,1,1,0,0,0,1,3
531,7,1,0,0,7.05,4,255,9,2,0,0,1,0,3,0,0,0,2
4382,7,1,0,0,7.025,1,281,0,0,0,0,0,0,0,0,0,0,3
7849,18,6,0,0,6.9750000000000005,1,279,0,0,0,0,0,1,0,0,0,0,3
1024,9,2,0,0,6.9,6,273,1,1,1,0,0,0,2,0,0,0,2
3532,16,5,0,0,6.9,8,174,34,1,0,0,1,0,4,0,0,0,2
8448,18,6,0,0,6.825,5,273,0,0,0,0,0,1,4,0,0,1,3
1095,9,2,0,0,6.8,7,260,4,0,0,0,1,0,2,0,0,0,2
6505,14,4,0,0,6.75,9,261,3,0,0,0,0,0,0,0,0,0,3
2234,14,4,0,0,6.7250000000000005,3,236,11,0,0,0,1,2,0,0,0,0,2
2219,14,4,0,0,6.7250000000000005,3,236,11,0,0,0,1,2,0,0,0,0,2
2448,14,4,0,0,6.7250000000000005,3,236,11,0,0,0,1,2,2,0,0,0,2
2437,14,4,0,0,6.7250000000000005,3,236,11,0,0,0,1,2,1,0,0,0,2
2197,14,4,0,0,6.7250000000000005,3,236,11,0,0,0,1,2,0,0,0,0,2
2496,14,4,0,0,6.7250000000000005,3,236,11,0,0,0,1,2,2,0,0,0,2
4598,7,1,1,0,6.7,7,244,4,0,0,0,0,1,2,0,0,1,3
4870,7,1,0,0,6.675000000000001,7,264,1,0,0,0,0,1,4,0,0,1,3
7444,16,5,2,0,6.674999999999999,4,177,22,0,0,0,1,8,2,0,0,1,3
4456,7,1,0,0,6.625,7,238,9,0,1,0,0,0,1,0,0,0,3
254,7,1,2,0,6.625,4,241,0,0,0,0,0,1,1,0,0,1,2
4589,7,1,1,0,6.575,3,209,14,0,0,0,1,0,2,0,0,0,3
1587,11,3,0,0,6.55,9,235,9,0,0,0,1,0,1,0,0,0,2
3136,16,5,0,0,6.525,7,258,1,0,0,0,0,0,1,0,0,0,2
1975,12,3,0,0,6.5,4,251,3,0,0,0,1,1,3,0,0,1,2
4029,18,6,0,1,6.5,8,233,1,0,0,0,1,0,3,0,1,0,2
1561,12,3,0,0,6.5,4,251,3,0,0,0,0,2,0,0,0,1,2
1922,12,3,0,0,6.5,4,251,3,0,0,0,1,1,3,0,0,1,2
3336,16,5,0,0,6.4750000000000005,6,241,6,0,0,0,1,0,3,0,0,0,2
4777,7,1,0,0,6.45,7,240,6,1,0,0,1,0,3,0,0,0,3
6978,14,4,1,0,6.4,7,241,1,0,0,0,0,1,4,0,0,1,3
2516,14,4,0,0,6.375000000000001,9,252,1,0,0,0,1,1,2,0,0,1,2
2764,14,4,0,0,6.375000000000001,9,252,1,0,0,0,1,0,4,0,0,0,2
328,7,1,2,0,6.375,4,228,1,0,0,0,0,1,2,0,0,1,2
1902,12,3,0,0,6.35,7,173,27,0,0,0,1,0,3,0,0,0,2
6387,14,4,0,0,6.325,9,223,10,0,0,0,0,1,0,0,0,1,3
668,7,1,0,0,6.325,6,253,0,0,0,0,0,0,4,0,0,0,2
8048,18,6,0,0,6.300000000000001,0,252,0,0,0,0,1,1,1,0,0,1,3
8016,18,6,0,0,6.250000000000001,8,244,2,0,1,0,0,0,1,0,0,0,3
3535,16,5,1,0,6.25,9,208,10,6,0,0,1,0,4,0,0,0,2
4116,18,6,0,0,6.225,4,180,23,0,0,0,0,2,3,0,0,1,2
4780,7,1,0,0,6.2,3,248,0,0,0,0,0,0,3,0,0,0,3
3593,18,6,0,0,6.2,4,179,23,0,0,0,0,2,0,0,0,1,2
7605,16,5,0,0,6.175000000000001,2,244,1,0,0,0,0,1,3,0,0,1,3
4922,7,1,0,0,6.175000000000001,9,241,2,0,0,0,1,0,4,0,0,0,3
3833,18,6,1,0,6.175,6,205,10,0,0,0,1,5,1,0,0,1,2
8127,18,6,7,0,6.15,0,159,1,0,0,0,1,0,2,0,0,0,3
4597,7,1,0,0,6.15,4,222,8,0,0,0,0,3,2,0,0,1,3
5760,12,3,0,0,6.125,3,245,0,0,0,0,0,0,0,0,0,0,3
5411,9,2,1,0,6.1000000000000005,8,226,2,0,0,6,0,0,3,0,0,0,3
708,7,1,0,0,6.025,4,241,0,0,0,0,0,3,4,0,0,1,2
8366,18,6,1,0,6.025,4,223,2,0,0,0,0,2,4,0,0,1,3
3215,16,5,2,0,6.0,2,216,0,0,0,0,0,2,2,0,0,1,2
2316,14,4,0,0,5.95,5,238,0,0,0,0,1,1,1,0,0,1,2
6031,12,3,0,0,5.95,0,238,0,0,0,0,1,0,2,0,0,0,3
949,9,2,0,0,5.95,8,223,5,1,0,0,1,0,1,0,0,0,2
8287,18,6,1,0,5.95,1,223,1,0,0,0,1,1,3,0,0,0,3
5613,9,2,0,0,5.95,10,184,18,0,0,0,1,1,4,0,0,1,3
1313,9,2,0,0,5.95,8,223,5,0,0,0,1,0,4,0,0,0,2
8126,18,6,1,0,5.95,1,223,1,2,1,0,0,1,2,0,0,0,3
2681,14,4,5,0,5.95,4,175,1,0,0,0,0,2,3,0,0,0,2
6258,12,3,0,0,5.925000000000001,0,237,0,0,0,0,1,0,4,0,0,0,3
6208,12,3,0,0,5.925000000000001,8,231,2,0,0,0,0,1,3,0,0,1,3
4976,9,2,0,0,5.775,8,225,2,0,0,1,0,0,0,0,0,0,3
3351,16,5,0,0,5.750000000000001,7,224,2,0,0,0,0,1,3,0,0,1,2
3499,16,5,0,0,5.750000000000001,7,227,1,0,0,0,0,1,4,0,0,1,2
3364,16,5,1,0,5.7250000000000005,2,217,0,0,0,0,0,3,3,0,0,1,2
1304,9,2,0,0,5.725,8,172,19,0,0,0,1,0,4,0,0,0,2
259,7,1,0,0,5.675,5,215,4,0,0,0,1,0,1,0,0,0,2
207,7,1,0,0,5.675,5,215,4,0,0,0,1,0,1,0,0,0,2
7813,18,6,0,0,5.65,1,223,1,0,0,0,1,1,0,0,0,0,3
1396,9,2,4,0,5.625,2,165,4,0,0,0,0,1,4,0,0,1,2
3663,18,6,0,0,5.4750000000000005,1,213,2,0,0,0,0,3,0,0,0,1,2
7737,16,5,1,0,5.475,6,195,4,0,0,0,0,1,4,0,0,1,3
4733,7,1,1,0,5.300000000000001,5,194,2,0,0,0,0,0,3,0,0,0,3
844,9,2,0,0,5.3,5,203,3,0,0,0,0,0,0,0,0,0,2
1936,12,3,1,0,5.3,4,185,5,0,0,0,0,1,3,0,0,1,2
1146,9,2,0,0,5.275,2,205,2,0,0,0,1,0,2,0,0,0,2
509,7,1,0,0,5.25,4,186,8,4,0,0,1,1,3,0,0,0,2
12,7,1,0,0,5.2250000000000005,4,206,1,0,0,0,1,1,0,0,0,1,2
5140,9,2,4,0,5.2250000000000005,0,158,1,0,0,0,1,0,1,0,0,0,3
6078,12,3,0,0,5.2,7,205,1,1,0,0,0,0,2,0,0,0,3
5759,12,3,0,0,5.2,7,205,1,1,0,0,0,0,0,0,0,0,3
7981,18,6,0,0,5.2,9,193,5,0,0,0,1,0,1,0,0,0,3
7045,14,4,0,0,5.125000000000001,3,202,1,0,0,0,1,0,4,0,0,0,3
6146,12,3,0,1,5.1,2,168,4,0,0,0,0,3,3,0,1,1,3
745,9,2,0,0,5.075000000000001,3,197,2,0,0,0,1,0,0,0,0,0,2
3350,16,5,0,0,5.050000000000001,6,199,1,0,0,0,0,1,3,0,0,1,2
571,7,1,5,2,5.05,9,91,1,0,0,0,1,8,3,0,1,1,2
1217,9,2,2,0,5.0249999999999995,2,165,4,0,0,0,0,5,3,0,0,1,2
5458,9,2,0,0,5.0,5,200,0,0,0,0,1,0,3,0,0,0,3
8142,18,6,1,1,4.95,0,159,1,0,0,0,1,0,2,0,1,0,3
5949,12,3,0,0,4.95,7,198,0,0,0,0,0,1,1,0,0,1,3
2561,14,4,0,0,4.825,7,187,2,0,0,0,1,0,2,0,0,0,2
1056,9,2,5,0,4.775,9,125,2,0,0,0,0,2,2,0,0,1,2
1933,12,3,0,0,4.750000000000001,6,169,7,0,0,0,0,0,3,0,0,0,2
7907,18,6,0,0,4.75,6,181,3,0,0,0,0,1,0,0,0,1,3
2794,14,4,0,0,4.75,3,187,1,0,0,0,0,2,4,0,0,1,2
921,9,2,1,0,4.75,9,178,0,0,0,0,1,4,1,0,0,1,2
2435,14,4,0,0,4.75,3,187,1,0,0,0,0,1,1,0,0,1,2
2532,14,4,0,0,4.75,3,187,1,0,0,0,0,1,2,0,0,1,2
6488,14,4,0,0,4.7250000000000005,3,186,1,0,0,0,0,1,0,0,0,1,3
2082,12,3,0,0,4.7250000000000005,0,183,2,0,0,0,0,0,4,0,0,0,2
5407,9,2,0,0,4.7250000000000005,3,186,1,0,0,0,0,1,3,0,0,1,3
6671,14,4,0,0,4.7250000000000005,3,186,1,0,0,0,0,1,2,0,0,1,3
1189,9,2,1,0,4.725,2,165,4,0,0,0,1,5,3,0,0,1,2
2438,14,4,0,0,4.6499999999999995,9,162,8,0,0,0,1,1,1,0,0,0,2
6842,14,4,0,0,4.625,9,185,0,0,0,0,1,0,3,0,0,0,3
1451,12,3,0,0,4.625,7,167,6,0,0,0,1,2,0,0,0,0,2
6849,14,4,0,0,4.6,4,175,3,0,1,0,1,0,3,0,0,0,3
6448,14,4,0,0,4.6,4,175,3,0,0,0,2,0,0,0,0,0,3
6500,14,4,0,0,4.575,7,177,2,0,0,0,1,2,0,0,0,0,3
7041,14,4,0,0,4.55,7,167,5,0,0,0,1,0,4,0,0,0,3
6957,14,4,1,0,4.525,9,166,1,0,0,0,0,1,4,0,0,1,3
5977,12,3,0,0,4.5,2,168,4,0,0,0,0,2,2,0,0,1,3
4021,18,6,0,0,4.5,2,168,4,0,0,0,0,1,3,0,0,1,2
4002,18,6,0,0,4.5,2,168,4,0,0,0,0,3,3,0,0,1,2
4193,18,6,0,0,4.5,2,168,4,0,0,0,0,1,4,0,0,1,2
8119,18,6,1,0,4.4750000000000005,6,161,2,0,0,0,0,1,2,0,0,1,3
1169,9,2,4,0,4.4750000000000005,9,125,2,0,0,0,0,1,3,0,0,1,2
6249,12,3,0,0,4.475,2,167,4,0,0,0,0,1,4,0,0,1,3
5700,12,3,0,0,4.475,2,167,4,0,0,0,0,2,0,0,0,1,3
6267,12,3,0,0,4.475,2,167,4,0,0,0,0,2,4,0,0,1,3
630,7,1,0,0,4.45,7,175,1,0,0,0,0,2,4,0,0,1,2
5327,9,2,1,0,4.45,3,166,0,0,1,0,0,0,2,0,0,0,3
807,9,2,0,0,4.425,2,165,4,0,0,0,0,2,0,0,0,1,2
1306,9,2,0,0,4.425,2,165,4,0,0,0,0,2,4,0,0,1,2
3167,16,5,0,0,4.425,2,165,4,0,0,0,0,2,2,0,0,1,2
1131,9,2,0,0,4.425,9,177,0,0,0,0,1,3,2,0,0,1,2
7733,16,5,0,0,4.425,7,177,0,0,0,0,0,1,4,0,0,1,3
773,9,2,0,0,4.4,2,164,4,0,0,0,0,5,0,0,0,1,2
4947,7,1,0,0,4.4,3,170,2,0,0,0,0,0,4,0,0,0,3
3384,16,5,0,0,4.3500000000000005,7,174,0,1,0,0,0,1,3,0,0,0,2
6879,14,4,0,0,4.325,9,155,6,0,0,0,1,1,3,0,0,1,3
522,7,1,0,0,4.300000000000001,5,166,2,0,0,0,1,1,3,0,0,1,2
4926,7,1,0,0,4.175000000000001,6,161,2,0,0,0,1,1,4,0,0,1,3
8141,18,6,0,0,4.175000000000001,6,161,2,0,0,0,0,6,2,0,0,1,3
7483,16,5,0,0,4.175,0,167,0,0,0,0,1,2,2,0,0,0,3
7290,16,5,0,0,4.175,9,155,4,0,0,0,0,1,1,0,0,1,3
2317,14,4,1,0,4.15,8,148,2,0,0,0,0,0,1,0,0,0,2
3081,16,5,0,0,4.15,6,166,0,0,0,0,0,1,1,0,0,1,2
1442,11,3,0,0,4.15,6,160,2,0,0,0,0,1,0,0,0,1,2
2066,12,3,0,0,4.125,7,162,1,1,0,0,0,0,4,0,0,0,2
7133,16,5,0,0,4.125,6,156,3,0,1,0,0,1,0,0,0,1,3
1208,9,2,0,0,4.125,6,156,3,0,0,0,1,1,3,0,0,0,2
4066,18,6,1,0,4.125,6,141,4,0,1,0,0,0,3,0,0,0,2
8215,18,6,0,0,4.1000000000000005,7,161,1,0,0,0,0,1,3,0,0,1,3
4744,7,1,0,0,4.075,6,163,0,0,0,0,0,1,3,0,0,1,3
648,7,1,0,0,4.05,2,159,1,0,1,0,0,2,4,0,0,1,2
2968,16,5,0,0,4.05,2,159,1,1,0,0,0,0,0,0,0,0,2
5744,12,3,0,0,4.025,10,152,3,0,0,0,0,2,0,0,0,1,3
6526,14,4,0,0,4.025,9,143,6,0,0,0,1,0,1,0,0,0,3
69,7,1,0,0,4.0,10,151,3,1,0,0,1,2,0,0,0,1,2
4760,7,1,1,0,3.975,6,141,2,0,0,0,0,1,3,0,0,1,3
8219,18,6,0,0,3.9000000000000004,2,156,0,0,0,0,0,2,3,0,0,1,3
474,7,1,0,0,3.9,4,150,2,0,0,0,0,0,3,0,0,0,2
506,7,1,2,1,3.875,10,107,0,0,0,0,1,1,3,0,1,1,2
4811,7,1,0,0,3.85,4,148,2,0,0,0,0,0,3,0,0,0,3
6831,14,4,0,0,3.825,3,153,0,0,0,0,0,2,3,0,0,1,3
6611,14,4,0,0,3.825,3,153,0,0,0,0,0,1,1,0,0,1,3
4132,18,6,1,0,3.825,9,141,0,0,0,0,0,1,3,0,0,1,2
750,9,2,0,0,3.8000000000000003,3,152,0,0,0,0,0,3,0,0,0,1,2
2311,14,4,1,0,3.8,0,140,0,0,0,0,0,1,1,0,0,1,2
3944,18,6,0,0,3.7250000000000005,8,131,6,0,0,0,1,1,2,0,0,0,2
7703,16,5,7,0,3.7250000000000005,0,62,1,2,0,0,0,0,4,0,0,0,3
1626,12,3,0,0,3.7,9,94,18,0,0,0,1,0,1,0,0,0,2
1479,12,3,0,0,3.7,9,94,18,0,0,0,1,0,0,0,0,0,2
1482,12,3,0,0,3.7,9,94,18,0,0,0,1,0,0,0,0,0,2
1484,12,3,0,0,3.7,9,94,18,0,0,0,1,0,0,0,0,0,2
1623,12,3,0,0,3.7,9,94,18,0,0,0,1,0,1,0,0,0,2
1624,12,3,0,0,3.7,9,94,18,0,0,0,1,0,1,0,0,0,2
1476,12,3,0,0,3.7,9,94,18,0,0,0,1,0,0,0,0,0,2
2656,14,4,0,0,3.7,9,133,5,0,0,0,0,1,3,0,0,1,2
2049,12,3,0,0,3.7,9,94,18,0,0,0,1,0,4,0,0,0,2
2050,12,3,0,0,3.7,9,94,18,0,0,0,1,0,4,0,0,0,2
2684,14,4,0,0,3.6750000000000003,6,147,0,0,0,0,0,1,3,0,0,1,2
